prompt_procesado_es,fuente,cluster,sentimiento,frame,subtopico
pasa junto mural ciudad cartas cuba colorido mural paredes muralismo mexicano ravi supa tlaquepaque arte murales centro mexico mural simbolico guanajuato murales muros son rosados okuda sam miguel mexico muralismo,descripcion,1,NEU,NEUTRAL,-1
encuentra frente casa colorida luz solar casas caprichosas casa colorida arquitectura colorida casa goteo color arquitectura azulejos coloridos arquitectura tailandesa telon colorido casas coloridas colores jamaica construccion colorida ubicacion favela pared casas pequenas ocultas vibrantemente coloridas colores saturados brillantes hermosas verduras hermosas ver,descripcion,1,POS,NEUTRAL,-1
sobre puente madera jungla grandes estatuas video estatua madera templo maya jungla casa arbol madera escultura altura completa enormes estatuas gigantes moai diosa bosque reina amazon sacerdotisa maya diosa naturaleza barra tiki estatua perfecta reina jungla escultura gigante,descripcion,9,POS,NEUTRAL,-1
disfraz plumas su cabeza aztec yaotl warrior aztec princess fights barbarians jayson tatum como guerrilla heroica guerrero jaguar aztec warrior goddess mayan priestess amazon indian poples brasil moda calle aztec empress esta vestida chaman vistio prensa chaman ropa amante vestimenta ropa calle esta vestida ropa chaman esta vestida ropa brasa chames,descripcion,0,NEU,NEUTRAL,-1
pequena cabeza palo cara humanoide cara mascara craneo encuentra cueva hecha arcilla escultura museo arcilla individual antiguedades clasicas exhibicion mascara asesino griego antiguo cabezas madera cara pajaro cabeza emplumada humanoide cara hecha notacion cara humana expresion espeluznante modelo arcilla,descripcion,8,NEU,NEUTRAL,-1
grupo barcos vela navegando veleros barcos vela veleros elevan viento veleros barcos vela beach bote vela envian velas botes larga vela naval horizonte campo gofl giros buje puerto atlante,descripcion,2,NEU,NEUTRAL,-1
parado frente arbol templos mayas templo maya jungla jungla ruinas mayas ruinas antiguas ciudad ruinas templo piedra ruinas hermosas ruinas antiguas detras antigua jungla ruinas antiguas detras son ruinas examinan ruinas templos antiguos ruinas ruinas templos ruinas ruinas,descripcion,9,NEU,NEUTRAL,-1
restaurante mesas sillas luces coloridas iluminacion neon vibrante iluminacion neon colorida iluminacion vibrante neon exuberante colores saturados brillantes luces neon coloridas iluminacion neon brillante iluminacion neon focos color interior maximo desordenado cafe flamingo luces barra neon barra soporte neon atmosfera estilo brillante atmosfera estilo saturado vividos cafe neon,descripcion,1,POS,NEUTRAL,-1
pareja caminando al atardecer vacaciones marte bronceo ameera al taweel durante atardecer puesta sol vacaciones gigachad jesus aykut aydogdu eric zener al atardecer feliz familia muestra al atardecer,descripcion,0,NEU,NEUTRAL,-1
man white shirt paul pepera pablo roldan ignacio fernandez rios carlos samuel araya wearing dark maritime clothing michael whelan salustiano garcia cruz ignacio fernandez rios roge antonio tlaquepaque juan sanchez cotan pacal votan,descripcion,6,NEU,NEUTRAL,-1
traje bano negro posando para kate upton traje bano cerrado monokini traje bano negro bombas curvas femeninas atractivas especimen humano perfecto hermoso rostro preciso hembra curvilinea forma cara prisionero deportivo cara perfecta traje bano dos piezas,descripcion,4,NEU,NEUTRAL,-1
kites vuelan sobre vientos alta mar veleros elevan viento montan viento olas viento ligero cometas glaseria largo brisa marina elevan aire ritmo viento volando formacion viento fino 360 deportiva extrema escena remolino angustia angeles voladores,descripcion,2,NEU,NEUTRAL,-1
grupo personas posan para grupo personas fiesta universitaria grupo personas juerguistas grupos personas felices fiestas fiesta industrial gente fiesta antecedentes escena rave muchos asistentes fiesta discoteca grupos humanos felices fiesta avan jogia angel fiesta tecnologia fiesta maravillosa rave,descripcion,7,NEU,NEUTRAL,-1
grupo mujeres parados cima leone soleado mujeres completo mujeres cubanas habana bailando profesional bodas vestidos novia tunicas blancas fluyen retrato completo grupo aruba manjit bawa boda hermosas mujeres atractivas sesion fotografica galardonada bailando,descripcion,0,NEU,NEUTRAL,-1
texto blanco dice ests dias encho enchev canva prana ayahuasca tteegen aum anjali mudra lienzo luis enrique comej encarpus vale encantado ent contardodo yoga,descripcion,6,NEU,NEUTRAL,-1
vestido rayas verde blanco vestido jungla vestido verde completo revista twen vestido africano vestido hojas cabello castano largo rizado largo sesion fotos revista diosa naturaleza vestido hecho vides 3 anos madre brasilena cabello oscuro mas corto negra cabello color cobre curvado cabello cobre curvado cobre,descripcion,4,NEG,NEUTRAL,-1
traje corbata sombrero cabeza portal ekas pack material ekasportal matteo perez prana symatrical portlet photo vale encantado imet2020 emtpy space lata pose meditacion yoga,descripcion,4,NEU,NEUTRAL,-1
ruins maya site maya temples white stone temple ruins ancient city ruins ancient temple ruins jungle background ruins ancient ruins behind beautiful ancient ruins behind ancient ruins waterfalls ancient ruins forest ancient city ruins ancient city landscape ancient city white stone standing ancient ruins ancient city ruins around,descripcion,6,NEU,NEUTRAL,-1
escalones edificio puerto rico entorno cubano 30 anos cuba goteando color cuba olivia puguero aruba mujeres cubanas habana vibrantemente coloridos telon colorido colores jamaica okuda sam miguel arte lgbt completo colores colores colores llenos colores,descripcion,1,NEU,NEUTRAL,-1
negro flor roja color negro oscuridad completa grupo personas habitacion oscura negro liso negro solido negro profundo modos oscuros negro oscuro negro solido 000000 habitacion muy oscura pantalla oscura plano negro retroceso oscuro habitacion oscura,descripcion,1,NEU,PROBLEMA_SOLUCION,-1
nina pateando balon futbol jugando futbol pelota futbol contra su jugador futbol jugando futbol pelota futbol jugadora voleos femenino sosteniendo pelota campo futbol haciendo patada tenis futbol stella maeve magician,descripcion,7,NEU,NEUTRAL,-1
gran escultura estrellas mar otras criaturas maritimas conchas casas conchas varadero nacar escultura altura completa esculturas conchas marinas conchas monumento colores nacar seuss dr grandes estatuas piedra heroes coles monumentos central ciudad caparazones barnaculos obeliskss,descripcion,9,NEU,NEUTRAL,-1
dos personas nadan vela leandro erlich veleros envian velas debajo perspectiva bajo centro subafulada hundimiento bajo velas suspendido mastil suave eric zener cam leon barcos velas flotadores mar debajo,descripcion,2,NEU,NEUTRAL,-1
woman bikini posing picture 30 year old woman cuba spain rodriguez brazilan supermodel beautiful tan mexican woman portrait sofia vergara fair olive skin latina skin tanned beauty portrait beautiful mexican woman brazilian maud naftel olive skin rack dirty olive skin maxim cover,descripcion,6,NEU,NEUTRAL,-1
sostiene tabla surf leonardo fioravanti tablas surf figura acton varadero beach jose ladronn shark anthony christian orrillo cecco bravo surfing andres rios surf danilo torres big wave surfing estilo paolo david alivio sosteniendo snowboard snowboard,descripcion,2,NEU,NEUTRAL,-1
sentada cama dosel blanco suite natacion cuero monokini traje bano cintura alta tapa cabestro blanco sandalias gladiador altas pareo blanco resort traje bano cerrado nina delgada vestido boho blanco beach vestida boba flujo largo tunica vestido tubo tubo,descripcion,4,NEU,NEUTRAL,-1
