image,prompt
3380357124515398931_3380357037265359798.jpg,"a plate of gula with gula and chips, an island made of food, avacado dream, an island made of caviar, avocado and cheddar, culinary art photography, food. craft and adventure, 4 k food photography, 4k food photography, avocado, avacado chairs, award winning food photo, styled food photography, avocado chair, amazing food photography"
2801867220749484120.jpg,"the ruins at tipa, maya temples, pyramid surrounded with greenery, ancient city ruins, ancient pyramid, white stone temple ruins, beautiful ancient ruins behind, ancient ruins behind, mayan temple in the jungle, terraced, temple ruins, ancient temple ruins, sacrificial altar, lost world pyramid, in ancient city ruins, panorama of crooked ancient city, pyramid, mayan"
3095501818574226061_3095501812551262448.jpg,"a hand holding a cone of ice cream, ice cream cone, ice cream, ice cream on the side, eating ice - cream, eating ice cream, ice cream cones, cone, cone shaped, mountains of ice cream, ice! cream! truck!, whipped cream, whipped cream on top, mochiduki key, frosting on head and shoulders"
3240710420405891940.fdash-877776053623590_mpd_qe=R1_v.mp4,"a man riding a bike down a stream, coban, hoffman bicycle trip, ligjt trail, las pozas, in a river in the jungle, foundry vtt, breakfast at las pozas, lush surroundings, green spaces, downhill landscape, lush greens, travel and adventure, river flow through borneo jungle, cycling!!, city of armenia quindio, green jungle"
3147685905363555288.jpg,"shrimp salad with cucuma and cucuma, shrimp, peruvian, local foods, an island made of food, mouthwatering, seafood in preserved in ice, delicious food, salad, food focus, tropical fruit, tropical style, mexican desert, sub tropical, food pov, tropical undertones, bowl filled with food, fresh fruit, appetizing, closeup at the food"
3169460931712814229.mp4.fdash-258117903699722ad,"a white lighthouse tower, a road leading to the lighthouse, farol da barra, lighthouse, light house, one point light, google maps street view, three point light, colonial era street, white building, road to the sea, puerto rico, street scene with water tower, paved roads, by Seuss Dr, bold lighthouse in horizon, whitewashed buildings"
getImg.py,"a beach with a tree and water, the tree is on top of a calm sea, beautiful composition 3 - d 4 k, by emmanuel lubezki, calm ocean landscape, calm sea and beach background, beach and tropical vegetation, colors of jamaica, jamaica, serene beach setting, today's featured photography 4k, landscape photography 4k"
2959780846892168718_2959780843041697385.jpg,"two people in the water with a light shining on them, standing inside a waterfall, inside a waterfall, in a cave with the waterfall, under waterfall, deep cave, volumetric underwater lighting, an eerie cave, cave with waterfall, under a waterfall, waterfall cave, aqua volumetric lights, standing in a waterfall, by Michal Karcz"
3317159226001384855_3317159195282367117.jpg,"a woman standing next to a sign that says mexico, mexico, downtown mexico, travel guide, by Briana Mora, travel and adventure, on a canva, in a city with a rich history, tourism, by May de Montravel Edwardes, she is mexican, no border, by Judith Gutierrez, travel ad, by Chica Macnab, anya_taylor-joy"
3118029511912598655.jpg,"a river in the middle of a forest, lush and green, lush surroundings, lush vegetation, natural botanical gardens, lush vegetation in the center, lush vegetation and ferns, green spaces, parks and gardens, river with low hanging plants, snake river in the jungle, springs, lush greens, park landscape, lush green, lot of exotic vegetation"
3072862922585904178_3072862885080457670.jpg,"a statue of a man on a horse, the black lioness made of tar, bronze statue, mami wata, a bronze sculpture, animal - shaped statue, iguana, giant clay statue, statue of a woman, bronze sculpture of medusa, bronze statue and silver, photo of crocodile, breaking statue of girl, a statue, statue, ceramic statue"
3310960280484704912_3310960271970063642.jpg,"a black panther standing in the grass, the smooth black jaguar, panther, black panther, jaguar, the black lioness made of tar, big cat, luxuriant, the smooth black lioness, body painted with black fluid, realistic fur, digital art animal photo, fantastic animal, perfect animal, lord of the jungle, awesome cat, fierce - looking, apex predator"
3059755014411527703.jpg,"a statue of a man riding a horse, eagle head, great mystical winged serpent, an eagle, museum lighting, head of an eagle, phoenix head, morphing wings king vulture head, eagle logo, second eagle head, museum diffuse lighting, eagle, an eagle flying, eagle wings, majestic symmetrical eagle wings, beak of an eagle, animal - shaped statue"
3101362176466930288.jpg,"the pyramid at chichena, maya temples, pyramid surrounded with greenery, ancient megastructure pyramid, mayan temple in the jungle, mayan, ancient pyramid, tikal temple iv, mayan style, lost world pyramid, mayan god, classic mayan mythology, giant aztec spaceship, giant tomb structures, pyramid, the oracle of the mayan elders, aztec architecture, yutja"
3028827369226548767.mp4.fdash-844923009944236ad,"a woman jumping off a pier into the ocean, jump pose, jumping for joy, photo taken with ektachrome, photo of slim girl, in a jumping float pose, pose(arms up + happy), reina rocin, wide angle full body, leaping from babaob tree, vacation, michellin star, heroic jumping pose, leaping with arms up"
3120894570015033969_3120894416017157535.jpg,"a person holding a drink in front of a lighthouse, by Dave Arredondo, with a straw, white concrete, milkshake, an alien drinking horchata, downtown mexico, instagram influencer, by Briana Mora, basic photo, ice coffee, terrazzo, whipped cream on top, mars vacation photo, made of cement and concrete, mexico, iced latte"
3034534782042261721.jpg,"a statue of a man on a boat in the water, inspired by Ralph Burke Tyree, obelisks, obelisk, parks and monuments, by Seuss Dr, miami beach, glass obelisk of the void, long beach background, single flooded tower, untethered stelae, sail boat on the background, palm trees in the background"
2772943637035798760.jpg,"a red and white house with a porch, small cottage with red shutters, red brown and white color scheme, colonial style, on a great neoclassical square, crimson and white color scheme, wine-red and grey trim, red and white color scheme, with a front porch, red building, red and brown color scheme, whitewashed housed, house and home"
2998286195045730751_2998286185247942677.jpg,"a woman sitting on a dock in the water, beautiful woman body, marischa becker, alone gorgeous latin woman, sexy pudica pose gesture, alanis guillen, instagram hd, sandra chevier, pudica pose, tia masic, femenine body, jacqueline e, vivy, 30-year-old woman from cuba, island background"
3213016404071715947_3213016378486510514.jpg,"the sky is blue, photo”, sail boat on the background, birds flying, seagull, taken with a canon eos 5d, taken with a canon eos 5 d, sunset in background, birds flying away, fictitious birds fly, harbor, seagulls, with pterosaurs flying, bird flying out of water, taken with canon eos 5 d, farol da barra"
3042698119914170003.jpg,"a view of the ocean from an airplane, airplane window view, flying over the ocean, view from the sky, view from above from plane, airplane view, taken from a plane, seen from a plane, airborne view, jamaica, carribean turquoise water, puddles of turquoise water, view out of a window, ariel view, green waters, view from window"
3286934978817330644.fdash-1044608506596136_mpd_qe=R1_vd.mp4,"a woman walking through the ruins at the ruins of the ancient city of tupu, maya temples, ancient ruins behind her, mayan temple in the jungle, standing before ancient ruins, beautiful ancient ruins behind, ancient city ruins, in ancient city ruins, ancient temple ruins, examining ruins, ancient ruins and waterfalls, mayan priestess, mayan, ancient ruins behind"
3289092700500983548_3289092672114401086.jpg,"a dock in the middle of a lake, inspired by John Frederick Kensett, hudson river school style, peaceful clouds, calm clouds, inspired by Frederic Church, peaceful puffy clouds, wide angle shot 4 k hdr, hudson river school, by John Frederick Kensett, cottage hippie naturalist, inspired by Charles Ragland Bunnell, partly cloudy sky, hudson river school painting"
3143210234382168966.mp4.fdash-200214682684903ad,"a plate of ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta ta, tacos, taco, getting his tacos and drink), unsplash contest winner, photo taken with ektachrome, award winning food photo, award winning food photography, culinary art photography, amazing food photography, defence, food. craft and adventure"
2976685142999862151.jpg,"a boat in the ocean with the words 5 paras de est est est, travel ad, maya temples, on a canva, cinemática, chaumet, website banner, in chuquicamata, travel guide, website, canva, tourism, by Chippy, yutja, only visited during dreams, \'emulador\', ad image"
3041128784648540682.jpg,"a small white building with red trim, 5 0's diner, motel, googie architecture, cuban setting, the flamingo cafe, red stripe, red building, googie kitsch aesthetic, colonial style, restaurant exterior photography, regal fast food joint, barracks, small cottage with red shutters, restaurant, googie motifs, crimson and white color scheme"
3188983756114953615.fdash-826173929213947_mpd_qe=R1_v.mp4,"a beach with palm trees and clear water, beach and tropical vegetation, a ship on a deserted island, gilligan's island, inspired by Ralph Burke Tyree, on an island, puddles of turquoise water, beautiful tropical island beach, island in a blue sea, bahamas, tropical beach paradise, beach on the outer rim, island background, carribean turquoise water"
3002619048785622463.jpg,"a lighthouse in the middle of a body of water, obelisk, obelisks, inspired by Ralph Burke Tyree, parks and monuments, single flooded tower, by Seuss Dr, miami beach, glass obelisk of the void, by Ralph Burke Tyree, serrated point, farol da barra, untethered stelae"
2998286195045730751_2998286185080279957.jpg,"a bird sitting on a branch in the woods, still from nature documentary, still from a nature documentary, nature documentry footage, the bird is wearing a bowtie, long thick shiny black beak, standing bird, anthropomorphic bird, colorful bird with a long, with a yellow beak, bird, wildlife documentary, canon 5d mark iii photo"
2800366345990109734.mp4.fdash-220974727438895ad,"a woman laying in the grass on a field, young girl lies on a meadow, lying on field, people resting on the grass, lying on an empty, in a grassy field, lying on the grass, bare feet in grass, in a large grassy green field, lying on the woods path, grassy hill, on a green hill between trees"
3249206347869288014.jpg,"a man is sitting on a bench by the water, tropical coastal city, photo taken with ektachrome, sunburst behind woman, silhouette over sunset, coconut trees, sunrise background, puerto rico, aruba, beautiful magical palm beach, sunset panorama, anamorphic lens flare, palm trees, inspired by Ralph Burke Tyree, tropical palms, coconut palms, miami"
3006222832959498759_3006222824310843062.jpg,"the space shuttle building in florida, single flooded tower, twisted giant tower, futuristic tower, sleek utopian design, skybridge towers, in style of norman foster, santiago calatrava, the great marble wizards tower, inspired by Ralph Burke Tyree, gelios lens, smooth utopian design, colossal tower, enchanted forest tower, flooded tower, architecture digest"
3138960914744559453.jpg,"a sunset over the water with trees in the fore, green waters, beautiful lake background, photo taken with ektachrome, colors reflecting on lake, a photo of a lake on a sunny day, beautiful lush colors, beautiful lake, lake background, florida, puddles of turquoise water, mangrove trees, lake blue, mangrove swamp, perfectly calm waters, serene colors"
3263752255596389601.mp4.fdash-2968319236638140ad,"mangrove trees in the mangrove lagoon, belize, mangrove trees, mangrove swamp, unfinished roots of white sand, inspired by Ralph Burke Tyree, swamp forest, roots dangling below, the spider thicket, thriving ecosystem, vines hanging over the water, adapted to a drier climate, intricate roots, marsh vegetation, covered with roots, vegetation tentacles, gilligan's island"
2967111705658841879.jpg,"a lighthouse at night with the moon in the sky, spacex starship rocket launch, photo taken at night, northern star at night, photo taken with ektachrome, unpublished photo of ufo, strange craft above the horizon, shooting star in background, space ship above an island, launch of a rocket, small spacecraft in background, shining meteor, stars reflecting on the water"
2790967004058078223_2790966998773017953.jpg,"the ruins at ti ti in the yucatan jungle, maya temples, mayan temple in the jungle, tikal temple iv, pyramid surrounded with greenery, white stone temple ruins, ancient temple ruins, mayan, temple ruins, ruined temple covered with moss, shadow of the tomb raider, ancient jungle, ancient megastructure pyramid, tomb raider setting, mysterious temple setting"
2995405767837759904.fdash-6210806208931571_mpd_qe=R1_v.mp4,"a view of a lake and a road, caribbean, puddles of turquoise water, carribean turquoise water, bahamas, the emerald coast, blue waters, very beautiful!! aerial shot, turquoise water, turquoise ocean, jamaica, sapphire waters below, azure blue water, tropical ocean, many islands, clear blue water, crystal clear blue water, green waters"
3148304486694439795.jpg,"a clay sculpture of a man with a head in the shape of a head, ancient alien head stone statues, mayan god, portrait of quetzalcoatl, in the art style of quetzecoatl, mayan jaguar warrior, aztec god, the oracle of the mayan elders, aztec warrior goddess, aztec mythology, single clay museum sculpture, aztec warrior with jaguar mask"
2829369453306936165.jpg,"a monument in the middle of a parking lot, obelisk, obelisks, farol da barra, monument, parks and monuments, untethered stelae, a monumental, glass obelisk of the void, glass obelisks, monuments, cristo redentor, full height sculpture, colossus of rhodes, parce sepulto, monumental"
3206304811074966759.mp4,"the ruins of tupi, mexico, battlements, crenellated balconies, battlements with soldiers, big castle ruin, beautiful ancient ruins behind, giant castle walls, shadowy castle background, ancient city ruins, standing before ancient ruins, ancient ruins and waterfalls, ancient ruins behind her, parapets, fortresses, old ruins tower, lookout tower"
3239599547708695867.jpg,"a bird sitting on top of a rock near the water, standing bird, tropical birds, long thick shiny black beak, with a volcano in the background, volcano in background, guardian of the holy lake, birds of paradise, near a jetty, perched on a rock, ancient ruins in the background, volcano in the background, lava in the background"
3040391427960706312.jpg,"additional land for sale in the heart of the gulf, drone view, aerial footage, drone photograph, ariel view, tropical coastal city, bird - eye view, bird's eye view, bird's-eye view, bird's - eye view, puerto rico, hd aerial photography, birds - eye view, the bird's - eye view, from a bird's eye view"
3349082964187766567.jpg,"a woman walking on a wooden bridge over a lake, skinny girl in white boho dress, tropical undertones, standing in a lake, walking in a bamboo forest, she is walking on a river, coconut palms, standing in a botanical garden, tropical mood, by Louisa Puller, in a river in the jungle, jungle gown, coconut trees, standing in a pond"
3277339790269189201.fdash-910959347318917_mpd_qe=R1_v.mp4,"a sign that says ' dream beach ' in front of palm trees, chaumet, tropical coastal city, carnaval de barranquilla, city of armenia quindio, chtulhu, town background, epic 3 d oshun, thanshuhai, remastered chromatic aberration, craxula, catia, chiascuro, mochiduki key"
3335508548796038608_3335508531632375207.jpg,"a sign that says baar in front of a blue sky, banner, heaven paradise, promotional poster, bayc, hosada, barcelo tomas, tourist destination, art cover, rocha, epic 3 d oxaguian, still from a music video, promotional image, header, category b film poster, bali, town background, varadero beach"
3126728810891957016.jpg,"a blue lake surrounded by trees in the middle of a forest, deep sinkhole, mini lake, sinkholes, sinkhole, puddles of turquoise water, flora-lush-crater, a photo of a lake on a sunny day, within a lake, photo taken from above, green oozing pool pit, flying above a tropical forest, lake in the forest"
3280531816640399164_3280531789771632000.jpg,"a wooden cutting board, the plate is on a wooden table, tacos, food blog, trendy food, food focus, plates, on a wooden plate, delicious food, medallions, professional food photo, professional food photography, high quality food photography, on a plate, served on a plate, food photo, food blog photo, food. craft and adventure"
3231288336412283886.mp4.fdash-345318368078921ad,"a man standing in front of the word ' travel ', maya temples, tourism, travel and adventure, david villegas, adam miller, mexico, travel guide, inspired by Ralph Burke Tyree, inspired by Robert Macaulay Stevenson, tropicalism, downtown mexico, vacation photo, kyle mclaughlin, mayan, archimboldo, alejandro mirabal, on a canva"
3051880638776931539.jpg,"the ruins at the ruins of the maya maya site, mayan temple in the jungle, ancient pyramid, built into trees and stone, ancient megastructure pyramid, pyramid surrounded with greenery, ancient alien jungle, giant gold head statue ruins, maya temples, giant castle walls, old ruins tower, secret overgrown temple, battlements, white stone temple ruins, ancient jungle"
3373819972621053140.mp4.fdash-417615254511276ad,"the ruins at the maya site in mexico, mayan temple in the jungle, maya temples, tikal temple iv, mayan, pyramid surrounded with greenery, lost world pyramid, megalithic buildings, mayan style, tribe huts in the jungle, ancient megastructure pyramid, white stone temple ruins, ancient pyramid, with a creepy secret temple, ancient temple ruins"
3365138799099904184.fdash-319855481143253_mpd_qe=UNKNOWN_v.mp4,"a balcony overlooking the ocean and palm trees, coconut palms, coconut trees, beach and tropical vegetation, views to the ocean, sun coast, inspired by Ralph Burke Tyree, view of the ocean, lot of exotic vegetation, the ocean in the background, maldives in background, ocean in the background, ocean view, palm trees outside the windows, miami beach, tropical climate"
3170746432126306661.jpg,"a man climbing up a steep in the woods, walking in a castle, trampling an ancient city, ancient ruins and waterfalls, exploring abandoned city, rock walls, standing before ancient ruins, giant castle walls, in ancient city ruins, stone walls, standing in ruins, high walls, at the stone ruins, stone wall, gray stone wall, old stone wall, rock wall"
3263752255596389601.fdash-121328847742133_mpd_qe=R1_v.mp4,"a man in a hat is standing near a lighthouse, 3 6 0 picture, google point of view, 360º, painted tower of the moon, 3 6 0 panorama, low - angle go - pro view, shot on gopro9, google maps street view, mexico, 3 6 0 capture, google street view, couple walking hand in hand"
3270027570178046569.fdash-746504190241784_mpd_qe=R1_v.mp4,"a house with a white picketed fence and a blue sky, office/thrift store/social hall, furniture and decor, coffee shop, catia, local bar, studio la cachette, urban house, cafe, tavern, the flamingo cafe, cuban setting, awnings, an escape room in a small, storefronts, small hipster coffee shop, diner caffee"
3223812032657782861.jpg,"a body of water, green waters, aerial view from above, aerial view, hd aerial photography, aerial photography, blue and green water, aerial shot, cuba, sapphire waters below, helicopter view, very beautiful!! aerial shot, the emerald coast, aerial perspective, color aerial photo drone, photo taken from above, wide river and lake, view from helicopter"
3308803584970444849_3308803546433147183.jpg,"a woman in a black bikini sitting in a pool, squatting down next to a pool, sitting on a reflective pool, next to a tropical pool, shiny golden bikini, rectangular pool, infinity pool mirrors, beautiful curvy female, gold transparent bikini, female camila mendes, panoramic centered view of girl, in a yellow bikini, infinity pool, sit on the edge of swimming pool"
3033936383014084526.jpg,"two people holding ice cream cones with toppings, ice cream, ice cream cones, eating ice - cream, eating ice cream, image artifacts, ad image, ice cream on the side, ice cream cone, fanoos, digis, inspired by Pia Fries, cone, reunion island, photo print, decollage, image overlays, citrinitas, photoweb"
3360737252315688076.jpg,"a stone oven in the backyard, tribal yurta, ancient interior tent background, tent architecture, interior of a tent, tartarian architecture, sukkot, makeshift house, helio oiticica, geodesic dome, shipibo, ancient mongolian elon musk, merchant tents, tent, simón staalhag style, temporary emergency shelter, nomadic urbanism"
top10destinos ocupacion hotelera.ods,"a statue of a man riding a horse, statue is a fountain, fountain in the middle, fountain, fountain of water, featuring flowing fountains, by Cherryl Fountain, tiled fountains, fountain of youth, water feature, water fountain, tlaquepaque, mami wata, el dorado, cuban setting, colossus of rhodes, pilar, breaking statue of girl"
3141936520163789319.jpg,"a camper parked in the shade of palm trees, with palm trees in the back, tree palms in background, coconut palms, palm trees in the background, coconut trees, travel and adventure, tropical setting, with palm trees and columns, lush surroundings, lot of exotic vegetation, campsites, the jungle at the background, with potted palm trees, view from a news truck"
3001182565860245195.jpg,"a sign post with many different signs on it, directions, colorful signs, travel guide, travel and adventure, street signs, old signs, from east to west, signboards, road street signs, aruba, travel upwards, mexico, by Seuss Dr, latitude and longitude, 'wherever you go, inspired by Robert Macaulay Stevenson, reunion island, google maps"
3203598323507315282.jpg,"the town of st croix, saint croix, saint croix, saint croix, saint croix, tropical coastal city, puerto rico, salvador, jamaica, white buildings with red roofs, hd aerial photography, caribbean, aerial photography, overlooking the ocean, aerial view of a city, from a bird's eye view, views to the ocean, view from the sky, aerial view from above"
3197223844338279488.jpg,"a small island with a boat in the water, drone view, small port village, aerial footage, white buildings with red roofs, colors of jamaica, jamaica, tropical coastal city, drone photograph, color aerial photo drone, aerial view from above, ariel view, red roofs, aerial shot from the drone, hd aerial photography, aerial photography, bird - eye view"
3220137901902666371.fdash-1320548915262074_mpd_qe=R1_v.mp4,"three taco taco taco taco taco taco taco taco taco taco taco taco taco taco taco ta, tacos, food blog, food focus, professional food photography, delicious food, trendy food, pink rosa, maher morcos, award winning food photo, daily specials, with sparkling gems on top, local foods, food photography, close up food photography, flying saucer, medallions"
3366379556557090908_3366379523514483833.jpg,"a pier with a clock on it at sunset, icon with a halo of fire, the eye of sauron, eye of sauron, sunset ligthing, ribbon chapel, epic sunrise, the most beautiful sunset, inspired by Gustave Van de Woestijne, réunion des musées nationaux, beautiful sunrise, cathedral of sun, sunset view"
3171624344144734574_3171624147498864398.jpg,"a group of people flying kites on a grassy hill, running in savana, running sequence, tribe members chasing, trekking in a forest, hiking trail, local people chasing to attack, trecking, chase scene, be running up that hill, leaping from babaob tree, walking upright in a forest, time to climb the mountain path, on a green hill"
3357838656263354546.jpg,"a sunset over the ocean with a boat in the water, beach sunset background, sunrise background, sunset background, which shows a beach at sunset, sunset at the beach, a photo of the ocean, sunset on the beach, break of dawn on neptun, orange sun set, orange sunset, sun sunset, the sun on the horizon, sunset panorama"
3177380616156226730_3177380602902165747.jpg,"a statue of a man on a surfboard, the colossus of rhodes, colors of jamaica, colossus of rhodes, jamaica, panoramic centered view of girl, marbella, statue of david, aruba, helipad, 4k panoramic, sail boat on the background, town center background, port scene background, salvador, photo taken with ektachrome, city of armenia quindio"
3329734991569688103_3329734982904069776.jpg,"a woman paddles a paddle board in front of a lighthouse, farol da barra, light house, lighthouse, puerto rico, single flooded tower, inspired by Ralph Burke Tyree, inspired by Robert Macaulay Stevenson, lookout tower, one point light, treading on calm water, watch tower, obelisks, gilligan's island, bold lighthouse in horizon"
3056219718767076362.jpg,"the entrance to the museum of mexican art, museum of art, museum of modern art, museum, museum curator, museum background, museum light, modern art museum, museum exposition, museum setting, art museum, low light museum, museum quality, museum archive, museum collection, museum work, museum picture, museum art, museum archival photo, background is a low light museum"
2999686734422847020.jpg,"a boat in the ocean with a boat in the water, photo of the middle of the ocean, floating alone, one small boat, an astronaut lost in the ocean, floating on the ocean, middle of the ocean, the photo was taken from a boat, a photo of the ocean, small boat, thalassophobia, green ocean, floating. greenish blue"
2985146395607047739.jpg,"the ruins at ti ti, a maya ruin in the yucatan, maya temples, mayan temple in the jungle, tikal temple iv, pyramid surrounded with greenery, mayan, ancient pyramid, ancient city ruins, ancient megastructure pyramid, lost world pyramid, white stone temple ruins, ancient temple ruins, trampling an ancient city, ancient ruins and waterfalls, yutja"
3390393730551115487_3390393663396945050.jpg,"an aerial view of the beach and the water, blue and green water, green waters, puddles of turquoise water, color aerial photo drone, green water, image split in half, top down photo at 45 degrees, green and blue, green and blue colors, blue and green, river running thru the middle, photo taken from above, beach is between the two valleys"
3181784154655573740_3181784141560546413.jpg,"the eclipse of the sun during a total solar eclipse, solar eclipse in the sky, the magic eclipsing, dark solar eclipse, solar eclipse, an eclipse, ring of fire, eternal eclipse, solar eclipse in iceland, eclipse, total eclipse, ring in the sky, during an eclipse, from wheaton illinois, with black suns in the sky, blackhole sun"
3257760771118057228_3257760734141036122.jpg,"a boat is floating in the water near a beach, puddles of turquoise water, photo of the middle of the ocean, turquoise ocean, color aerial photo drone, turquoise horizon, award - winning 4 k photograph, by Mathieu Le Nain, by William Berra, turquoise palette, bahamas, small canoes, unsplash contest winning photo, drone photograph, turquoise water"
2959780846892168718_2959780778964418204.mp4,"a river surrounded by trees and water, with trees and rivers, snake river in the jungle, amazon jungle, mangrove swamp, flying above a tropical forest, swamp forest, amazon rainforest background, forest and river, wet lush jungle landscape, river delta, river in a forest, winding rivers, mangrove trees, how a river, lush rainforest, green waters, lush rain forest"
3250658427876625826.fdash-1019265745848971_mpd_qe=R1_v.mp4,"a woman standing in front of a monument, panoramic centered view of girl, obelisk, obelisks, panoramic view of girl, monuments, parks and monuments, inspired by Ralph Burke Tyree, cristo redentor, a person standing in front of a, full height sculpture, untethered stelae, posing in front of bombed city"
3246864980589856622.mp4.fdash-1090354205432484ad,"a woman running in front of a sign that says ' go to the beach ', girl running, running pose, dynamic active running pose, girl is running, three people running a marathon, running sequence, marathon race, running, running towards camera, chihuahua, ruanjia, running towards the camera, mexico, running freely, panoramic centered view of girl, people running, marathon"
3091326540297889000.jpg,"the ruins at ti ti, a maya site in the yucatan, mayan temple in the jungle, maya temples, pyramid surrounded with greenery, ancient megastructure pyramid, mayan, tikal temple iv, giant tomb structures, the oracle of the mayan elders, white stone temple ruins, ancient pyramid, mayan god, ancient temple ruins, ancient city ruins, mayan style"
3382464614735588910_3382464531025771868.jpg,"a woman in a bikini standing on a dock, puddles of turquoise water, teal color graded, standing in shallow water, turquoise water, anime girl walking on water, standing in a lake, in a lake, green waters, standing in a shallow river, in water up to her shoulders, standing next to water, shallow water, clear blue water"
3051158882609052419.jpg,"a statue on the side of a road, by Dali, giant rose flower as a head, sun god, dali style, epic 3 d oxaguian, foto realista, mantis head god temple, salvador dali style, by Salvador Dali, by Seuss Dr, tentacles growing from its face, alien helmet, mexico, totem pole, by Salvador Dalí"
3280531816640399164_3280531772147074717.jpg,"a dock on the water with a tree in the background, small dock, boat dock, green waters, sitting on a wooden dock, mangrove trees, sitting on a wood dock, puddles of turquoise water, gilligan's island, blue and green water, a photo of a lake on a sunny day, clear blue water, mangrove swamp, inspired by Ralph Burke Tyree"
3284505946934541186.jpg,"a house with red trim and white trim, colonial style, small cottage with red shutters, studio la cachette, colonial house in background, jamaica, colors of jamaica, colonial, dilapidated house, red stripe, red building, sharp focus on houses, house and home, red and white color scheme, house background, white block fence"
3057693947376413369.jpg,"the water is clear and green in this photo, natural reflections, iridescent shimmering pools, pool caustics, green waters, deep clear pools of water, breakfast at las pozas, springs, lot of exotic vegetation, puddles of turquoise water, green oozing pool pit, clear water, crystal clear, lush exotic vegetation, caustics and refraction"
3108433799284921167.jpg,"a stone with a painting of a man on it, luffy as a marble statue, by Romero Britto, colored woodcut, rock painting, concrete art style, rock art, richard garriott, ancient alien head stone statues, mexican muralism ) ravi supa, stone art, rock art drawings, large stone statues of heroes, realistic rock figurine"
2803386741733911227.jpg,"the ruins of ti ti, a mayan ruin in the yucatan, maya temples, mayan temple in the jungle, white stone temple ruins, ruined temple covered with moss, ancient ruins in the forest, tikal temple iv, ancient temple ruins, temple ruins, pyramid surrounded with greenery, ancient city ruins, ruined temple, large temples, mayan, lost temple, monumental giant palace"
3120894570015033969_3120894519876257312.jpg,"a red walkway leading to a white building, white cloth in wind shining, photo taken with ektachrome, the temple of truth is white, calatrava, santiago calatrava, a cathedral under an overpass, tone mapped, freddy mamani silvestre facade, tall bridge with city on top, white building, high dynamic range color, hdr photograph, white sweeping arches"
3255724839096963792.mp4.fdash-910088387187191ad,"a white building with stairs leading up to it, habl telescope, astronomical imaging, james web telescope, set in observatory at night, fulldome, observation deck, biodome, big telescope in front, covered solar system, telescope, rounded roof, star base, giant glass dome in space, space telescope, domes, giant athanor, james turrell building"
3095501818574226061_3095501755894606316.mp4,"the ruins at the maya ruins in mexico, beautiful ancient ruins behind, ancient city ruins, ancient ruins and waterfalls, mayan temple in the jungle, ancient ruins behind, ancient ruins in the background, maya temples, pyramid surrounded with greenery, standing before ancient ruins, in ancient city ruins, ancient temple ruins, jungle background with ruins, background is the ruins"
3377360311202010205_3377360297738114206.jpg,"two flamingos standing in a zoo, flamingoes, flamingos, the flamingo cafe, flamingo, animals mating, still from nature documentary, pink and triadic color scheme, still from a nature documentary, pink and orange colors, tropical birds, colorful birds, flora and fauna, colorful feathers, ( colorful ), shades of pink, pink and green colour palette"
3120894570015033969_3120894556140422179.jpg,"a lighthouse is in the distance as the sun sets, hdr colors, today\'s featured photograph 4k, hdr photography, colorful sunset!!, colorful sunset, hdr photograph, vibrant atmospheric colors, vibrant sunset, wlop hdr, hdr color, natural dynamic range color, high dynamic range color, violet and yellow sunset, dramatic sunset and dramatic sky, dramatic colors"
3047581303398890336.jpg,"a woman sitting on a wall next to the water, sunset in the background, at a beautiful sunset, sunset and big clouds behind her, sunset in background, at the sunset, with a sunset, relaxing on the beach at sunset, with sunset, sunset background, girl watching sunset, sun setting in the background, sunset mood, beautiful sunset, watching the sunset, vacation photo"
3067853911121941404.jpg,"a man in white shirt and white pants is feeding a flower, ayahuasca ceremony, skinny girl in white boho dress, white sarong, the ayahuasca spirit, breakfast at las pozas, holding maracas, wearing white chef hat, connection rituals, ceremonial, holy ceremony, ayahuasca shaman, ayahuasca"
3154261231791596056.jpg,"a bridge over the water with trees in the background, damaged vine bridge, bridge over the water, water levels, bridges and railings, mangrove trees, wooden bridge, old bridge, broken bridges, subsiding floodwaters, connected with hanging bridge!!, curved bridge, footbridges between houses, dilapidated houses, bridges crossing the gap, bridges"
2958391641634813445_2958391634554977211.jpg,"a plate of food with a fork and a glass of orange juice, chilaquiles, ornate egg, deconstructed waffle, egg yolk, styled food photography, over a dish and over a table, professional food photography, food photography”, food photography, food photograph, plenty mozzarella, cookbook photo, with sparkling gems on top, food styling, eggs, culinary art photography"
3022950091954730672_3022950047738072049.jpg,"a woman standing on a pier looking out at the ocean, girl looking at the ocean waves, girl watching sunset, beautiful girl on the horizon, looking out over the sea, the girl and the sun, looking at the ocean, gazing at the water, aenami alena, looking off into the sunset, looking out at the ocean, standing beside the ocean"
3269479978457220551_3269479971150778588.jpg,"three taco taco taco taco taco taco taco taco taco taco taco taco taco taco taco ta, canned dog food on a plate, served on a plate, tacos, gastronomica magazine, over a dish and over a table, offering a plate of food, taco, on a wooden plate, simón staalhag style, the plate is on a wooden table"
3140293746335200417.jpg,"a statue of a group of people on a wall, by David Alfaro Siqueiros, the temple of truth is white, full height sculpture, monumentally art composition, amazing concrete sculpture, giant sculpture, guanajuato, white marble sculpture, tlaquepaque, large stone statues of heroes, masterwork sculpture, by José Clemente Orozco"
