prompt_procesado_es,fuente,cluster,sentimiento,frame,subtopico
persona sostiene mascara craneo calavera individual craneo azteco craneo sagrado craneo rosas rojas calavera dia celebracion muertos dia todos muertos craneo azucar mascara craneo cubierta cara forma calavera llena retrato azucar skull muerte dia muertos diags,descripcion,6,NEU,NEUTRAL,-1
vestido blanco sombrero paja se encuentra visera perdidos ella ella pie sobre tumba,descripcion,7,NEU,NEUTRAL,-1
tikal iv blanca entorno misterioso secreto espeluznante hermosas antecedentes antiguos megestructos,descripcion,7,NEU,NEUTRAL,-1
stone wall small hole it hieroglyphs wall stylized stone cladding texture teonanacatl glyph alien glyphs tribal art tribal imagery clay texture crocodile reptilian motifs glyphs handpaint texture stone carvings artistic tribal patterns tribal masks pictographs,descripcion,5,NEU,NEUTRAL,-1
hombre arrodillado antiguo edificio hombre proponia su novia gigachad ultimo gigachad meme tendencia redes sociales anillo compromiso se sienta rodilla hierba ultimo gigachada piramidico megestructura gigachad jesus,descripcion,6,NEU,RESPONSABILIDAD,-1
azteco antecedentes ziggurat elesos temperamento sune sune monumento monumento monumento sola,descripcion,1,NEU,NEUTRAL,-1
two women pose front chichen scheme pyramids great giza golden pyramids angulo epico,descripcion,9,NEU,NEUTRAL,-1
alta cielo vegeneracion elders piramidales al atardecer,descripcion,3,NEU,NEUTRAL,-1
muy grande construcciones megalicias brutalista monuminales monuminales,descripcion,3,POS,NEUTRAL,-1
giza goldenes mestologia clasica antecedentes doradas piramids clasica mythologia clasica ziggurat,descripcion,5,NEU,NEUTRAL,-1
shining sky sundown elders dios piramidal,descripcion,7,NEU,NEUTRAL,-1
shining clouds goddess god god golden pyramids fantasy sundown solar mythos civilizations ceremonial clouds catedral dios,descripcion,2,NEU,NEUTRAL,-1
cosmica galactico ojan antecedentes ziggurat organo orcas orilla ziggurat tomotor anciano,descripcion,6,NEU,NEUTRAL,-1
campo hierba espacios miotan piramida miotologia jovenes,descripcion,8,NEU,NEUTRAL,-1
bunch flowers top 3 render matte painting epic 3 oshun celebrating day dead matte painting finish photomanipulation inspired remedios varo dia muertos epic 3 yemaya day dead,descripcion,5,NEU,NEUTRAL,-1
vestido naranja parado diosa ella diosa viajes princesa lucha contra barbaros pisoteando sombra asa tumba tumba 2018 hermosas dioses,descripcion,7,NEU,NEUTRAL,-1
sundown piramidal tumba fantasia perdidas tumba sola diosa,descripcion,7,NEU,NEUTRAL,-1
parada pisoteando ella ella pie ante ruina beautiful anzanta diosa,descripcion,7,NEU,NEUTRAL,-1
tenochtitlan mega estructura realista brutalista espacio pina realista estructura geizista futbol fotu pina realista,descripcion,5,NEU,NEUTRAL,-1
shining chichen elders sundown goddess cathedral ziggurat,descripcion,1,NEU,NEUTRAL,-1
feliz navidad clasica oro adobe ilustrator feliz navidad arte quetzecoatl megastructurture iconografia fantasia fantasia azt,descripcion,3,NEU,NEUTRAL,-1
large stone structure submerged pre incan biomechanical monolithic white stone anciano,descripcion,9,NEU,NEUTRAL,-1
man hat looking god elders hoodvisor black hat goddess teonanacatl glyph standing visor pyramids,descripcion,9,NEU,NEUTRAL,-1
group people standing front building trampling city golden pyramids head,descripcion,9,NEU,NEUTRAL,-1
large clock top classic trampling city elders,descripcion,9,NEU,NEUTRAL,-1
iglesia san francisco san california catedral ella catedrales abadias iglesia blanca tlaquepaco antecedentes catedral palmeras columnas catedral iglesia panorama cervecida barca iglesia por juan villafuerte catedral,descripcion,6,NEU,NEUTRAL,-1
escalera al cielo piramidal papel tapiz vertical esquema dios pyramica espejo pyramica estructura nivel enorme,descripcion,3,NEU,NEUTRAL,-1
perro corre pisoteando majestuoso antiguo,descripcion,5,NEU,NEUTRAL,-1
man black shirt sunglasses standing front pyramids elders scheme pyramids truth white dios oro,descripcion,9,NEU,NEUTRAL,-1
civilizations megalithic buildings classic space city brutalista,descripcion,2,NEU,NEUTRAL,-1
pasarela arbol crece entre columnas pilares altura columnas pilares columnas griegas acueductos pilares paredes pilares grandes columnas altas angkor megalitos columnas caidas arqueos entre estalagtitas muchas columnas,descripcion,4,POS,NEUTRAL,-1
vestido negro se encuentra ella ella vestido sombrero negro dorado sombrero hermosas ruidosas,descripcion,7,NEU,NEUTRAL,-1
piramidas doradas piramida piramido piramido monumentales piramido antiguos edificios megaliticos piramidales al atardecer,descripcion,3,POS,NEUTRAL,-1
sets behind angkor wat alien head stone statues angkor indonesia jaguar warrior third lion head majestic angkor thon head statue polynesian god animal shaped statue javanese stone colossus remains sacred tiger moai statues,descripcion,5,NEG,NEUTRAL,-1
sunset sundown old tower neoclassical tower dome megalithic buildings dome wonders crown gods monolithic,descripcion,1,NEU,NEUTRAL,-1
old building clock top brutalist sundown clasica,descripcion,3,NEU,NEUTRAL,-1
elders trampling city tower babel ziggurat pyramids,descripcion,9,NEU,NEUTRAL,-1
group people climbing steps building stairs hell heaven stairway heaven run 400 steps scheme climbing mountain steep impossible stairs classic pyramids ladders,descripcion,9,NEG,NEUTRAL,-1
hombre parado piramidal dios pie ante monolitico giza torre babel rodeadas enorme megalitica torre babel por enorme megalitica,descripcion,6,POS,NEUTRAL,-1
fantasy,descripcion,1,NEU,NEUTRAL,-1
piramidal espacios elesos entorno elesos breve greener junta eles breve ziggurat piramidales al atardecer,descripcion,8,NEU,NEUTRAL,-1
vestido blanco se encuentra ella angel amanecer ella nina flaca vestido boho blanco vestido blanco antiguo diosa ella sacerdotisa como diosa reina,descripcion,7,NEU,NEUTRAL,-1
escalera al cielo esquema giza tenochtitlan piramido fantasia escaleras monumento infierno infierno foto piramidio piramidio piramidio piramentales infierno infierno homicidio homentilista pilo,descripcion,6,NEU,NEUTRAL,-1
vista aerea area circundante decada 1920 foto arqueologicamente perdidas tenochtitlan piramida vision aerial tierra piramida rinones hilera,descripcion,3,NEU,NEUTRAL,-1
entrada tuuu puerta enlace magica scp rustico pero enorme edificios seguros megaliticos piramidal megestructura entrada munche puerta cave oscuro arcos arcos paredes enorme munche enorme munge enorme,descripcion,4,POS,NEUTRAL,-1
esquema tenochtitlan foto realista giza epoca epoca referencia casco realidad casco referencia referencia casco realidad fotografia,descripcion,5,NEU,NEUTRAL,-1
pareja besandose celebrando matrimonio ilegal anuncio viajes pareja romantica por juan villafuerte escena romantica foto boda besos pareja romantico hermosas por hirero hugar portada libros romanticos portada boda profesional sonada origen romantico,descripcion,6,NEU,NEUTRAL,-1
sundown pisotear,descripcion,7,NEU,NEUTRAL,-1
classic god trampling city elders beautiful behind sacred,descripcion,9,NEU,NEUTRAL,-1
man standing front standing archeological discover beautiful behind pyramids civilizations,descripcion,2,NEU,NEUTRAL,-1
estatua leon retrato quetzalcoatl estatuas cabeza alienigena glifo teonanacatl chamanes criaturas extranas quetzalcoatl serpiente ala mistica mayo gravan dios tercera cabeza lobulo meta ala mistica mayo mayhip mayuscula cabeza tercer lobulo meta ala mistica mayus,descripcion,6,NEU,NEUTRAL,-1
grupo personas se encuentran campo espaciacion enorme megalitico mayo tumbera tumberos enorme megalitico mayo mayus,descripcion,3,POS,NEUTRAL,-1
neon pyramids adobe ilustrator pyramids global ilumination luz led oro dimensional oro cian,descripcion,1,NEU,NEUTRAL,-1
aerial view site proposed building aerial view land civilizations space city alien city shaved pyramids,descripcion,2,NEU,NEUTRAL,-1
feliz ano nuevo letras fuegos artificiales 2019 2 0 1 9 arte quetzecoatl 2019 foto tendencias iconografia adobe ilustrator arte vectorial altamente detallado dave arredondo presentado illustrationx border white por mary davis,descripcion,5,NEU,NEUTRAL,-1
parada ella moda callejera ella sacerdotisa fantasia jrpg street flod irreal pisoteando vestida viernes vierte vierte pisotean vestida civil ropa antiguo,descripcion,7,NEU,NEUTRAL,-1
escultura estatuas cabeza alienigena dios estatua cabeza megestructura estatuas cabeza oro ruina quetzalcoat cabeza cabeza cabeza petroleo pecho animales mechon petroleo mechon mancha animales estatuas,descripcion,6,NEG,NEUTRAL,-1
luna esta brillando sobre chichen iluminacion global torre pintada luna luz luna azul torre plata luna iluminacion dramatica luna luna nigth ligero luz luna llena luna azul luna bluez luna luna ligero luna nigth espacitico luz luna llena luna azul nigth,descripcion,5,NEU,NEUTRAL,-1
flores vistas hermosas cactus grandes plantas,descripcion,8,POS,NEUTRAL,-1
pajaro se encuentra encima brutalista aztecidad pyramida piramida desjucion pyramida desjucion civil pyramida pyramida antiguo civil antecedentes pisotear,descripcion,5,NEU,NEUTRAL,-1
sombra tumba piramidales al atardecer,descripcion,3,NEU,NEUTRAL,-1
civilizations fantasy sundown space city,descripcion,2,NEU,NEUTRAL,-1
hombre camisa roja esta parada jayson tatum como guerrilla heroica kyrie irving como che guevara muralismo mexicano ravi supa oradico warrior lebron james como che gue oragaro elderas warrior lebron james como che gue oragaro mayores warrior lebron james como che gue,descripcion,5,NEU,NEUTRAL,-1
luces mapeo proyeccion antecedentes giza iluminacion global por huang ding ilumination dramatic escutoeide global illumina schemin,descripcion,5,NEU,NEUTRAL,-1
chila shadow raider truth white civilizations,descripcion,2,NEU,NEUTRAL,-1
hombre esta cima 1974 1 9 7 4 1 9 7 6 1976 1978 1 9 7 8 c1976 1975 1 9 7 5 1977 1 9 7 stairway heaven,descripcion,4,NEU,NEUTRAL,-1
hombre parado pisoteando espacios espaciales aztecas,descripcion,3,NEU,NEUTRAL,-1
blusa blanca pantalones cortos azules se encuentra ella ella cazanes pantalones cortos diosa viajes reina brazos abiertos endrofiff medio expuesto azteco diosse solar vientre exhibicion brazos brazos ups,descripcion,6,NEU,NEUTRAL,-1
aztecas espacehip descubrimiento arqueologico iv clasica,descripcion,3,NEU,NEUTRAL,-1
noche antiguos astronautas giza barco alienigena piramida oro piramida piramida piramida galactico giza,descripcion,6,NEU,NEUTRAL,-1
chila monumentales antiguos grandes blanca blanca rodeados mayores megaliceticos builecillos mayusculas mayordias giginales beyding mayus,descripcion,5,POS,NEUTRAL,-1
por noche galactico antiguo barco alienigena intacto foto esfera dyson pre incan sumergido cosmica astronautas megestructura torre plata luna dan mumford render dyson sphere space city alien,descripcion,6,NEU,NEUTRAL,-1
chila rodeadas catedral masiva grito angkor wat tikal iv desde vista ojos pajaro espacepida vista ojos vision aerosates arriba muy bella muy bello disparo aereo,descripcion,5,NEU,NEUTRAL,-1
pantalones cortos blancos sombrero parado ella ella hermosas antiguo moner,descripcion,7,NEU,NEUTRAL,-1
espacios espaciales aztecas piramidio clasico mayores al atardecer doradas,descripcion,3,NEU,NEUTRAL,-1
chicheny por christo por tina modotti tenochtitlan henry cartier bresson por gilberto soren zaragoza por alberto burri brutalista por sergio larraan por renore burri,descripcion,5,NEU,NEUTRAL,-1
site angkor wat behind indonesia angkor thon white stone city beautiful behind javanese moai statues ruined covered moss,descripcion,9,NEU,NEUTRAL,-1
woman pink shorts white shirt standing front behind her princess fights barbarians behind her beautiful behind goddess travel catedral behind her empress,descripcion,9,NEU,NEUTRAL,-1
sombra anillo pared desmenuzada jerusalen nadav kander marca neumaticos bueyes textura oxido basura artefactos desgastados neumaticos pospocalipticas paredes oxidadas por arikha viejos paredes,descripcion,5,NEU,NEUTRAL,-1
estructura piramidal jayson tatum como heroica guerrilla ella elders spacesh spacesh,descripcion,3,NEU,NEUTRAL,-1
tree front building beautiful behind brutalist archeological discover waterfalls trampling city classic,descripcion,9,NEU,NEUTRAL,-1
pisoteo pyramidexico pyramexico pyramexico pyramexico pyramecam puesta,descripcion,5,NEU,NEUTRAL,-1
tumba soles soles monumentales tumba temas temas sola soles monumentales tumba temas tapa temas sola edificios megaliticos sagrada,descripcion,4,POS,NEUTRAL,-1
hombre sentado suelo foto realista examinando realidad fotografica fotomanipulacion adobe ilustrator acabado pintura mate ella perspectiva forzada piramidacion megestructura mexana altura alta calidad dotacion mate bella,descripcion,5,NEU,NEUTRAL,-1
superposicion texto independence x dia muertos mexicano dia muertos todo hecho papel pinata indi sulta inspirado por alonso vaidez,descripcion,5,NEU,NEUTRAL,-1
piscina exuberante plantas sumidero profundo pozo piscina verde sumidero sumideros criador flora criterio subterraneo exuberante oasis cueva cubierta cueva piscina concentrica infinita piscina tropical exuberante paraiso cueva cascada mirando crater masivo cueva profunda piscinas agua sonadas piscina sonada piscina ensueno,descripcion,0,NEU,NEUTRAL,-1
chila griego monolitico,descripcion,5,NEU,NEUTRAL,-1
group people standing front civilizations great giza civilization civilizations classic civilisation,descripcion,2,NEU,NEUTRAL,-1
foto blanco negro foto tomada 1 9 3 0 foto tomada 1 9 3 0 1 9 4 8 foto ziggurat afeitado 1930 foto 1 9 3 8 photo,descripcion,5,NEU,NEUTRAL,-1
civilizations classic elders edificios megaliticos,descripcion,2,NEU,NEUTRAL,-1
large clock top civilizations elders classic antecedentes piramidales brutalista,descripcion,2,NEU,NEUTRAL,-1
senal dice gira privada descubrimiento arqueologico clasica anuncio viajes piramidal vegeteria miphologia oreja mayores pyramides temperatura creciente parte creciente creciente ojera mayores bandeja mayores temperatura creciente creciente parte creciente constructores temperatura parte superior espiga temperatura parte superior parte construccion espantosa esperma parte espiga mayores grandes,descripcion,5,POS,NEUTRAL,-1
estructura estatuas cabeza oro estatuas cabeza alienigena estatuas cabeza antiguo barco alienigena piramida escultura molocion muelle pueden ser dios,descripcion,6,NEU,NEUTRAL,-1
sundown ziggurat pyramids doradas,descripcion,1,NEU,NEUTRAL,-1
brutalist strong walls stucco walls castle walls battlements trampling city tower babel monolithic classic,descripcion,9,NEU,NEUTRAL,-1
espacios espaciales aztecas piramidio clasico mayores al atardecer doradas,descripcion,3,NEU,NEUTRAL,-1
hombre posan foto vacaciones marte foto vacaciones torre babel pisoteando ultimo gigachad albert sererstadt artgerm elderan puede,descripcion,5,NEU,NEUTRAL,-1
shining goddess sundown yutja catedral,descripcion,1,NEU,NEUTRAL,-1
large stone structure beautiful behind behind white stone tikal iv piramidal,descripcion,9,NEU,NEUTRAL,-1
chila grandes blanca 1 9 7 5 foto,descripcion,5,POS,NEUTRAL,-1
hombre agua tposicion natural pose punto pose mago magico masculino hombre indistinto mano hacia arriba tpose pose t creacion adan alabando al dramatica pose flotante creacion adan fotografia maldita haciendo pose majestuosa caliente pose topando dabitando,descripcion,6,NEU,NEUTRAL,-1
giza jotula gantero gantero spacianos jotula monumle jotula monumtle gantero gantero monolitico,descripcion,5,NEU,NEUTRAL,-1
civilizations great giza space city ziggurat,descripcion,2,NEU,NEUTRAL,-1
campo debajo cielo nublado diosa piramida clasico brutal,descripcion,3,NEG,NEUTRAL,-1
par estatuas estatuas cabeza estatuas moai estatuas rotas coloso estelas sin ataduras enormes estatuas ella estatuas cabeza alienigena perdidas antiguos palacas columnas blanca grandes estatuas video video,descripcion,6,POS,NEUTRAL,-1
foto vieja avion vuela sobre decada 1920 foto arqueologicamente macuahuitl toshiko okanoue tenochtitlan imagen tomada 1 9 3 0 piramida foto realista fotografia historica fotografia realista oven,descripcion,5,NEU,NEUTRAL,-1
cueva piscina personas nadan ella sumidero profundo lago subterraneo sumidero sumideros acuario cueva natural pozo verde piscina todo dentro enorme caverna dentro enorme cueva enorme flora crater piscina agua profunda clara cueva cascada cueva profunda tentadores rectos ocultos,descripcion,0,POS,NEUTRAL,-1
hombre sentado suelo piramidal blanca rico garriott verdad es puede,descripcion,7,NEU,NEUTRAL,-1
hombre agua foto medio oceano hombre tnovikeing sin camisa atlantida jamaica paraiso posando flexionando personas nadando playa borde exterior nadando oceano hombre baldoso musculoso arena blanca caribe,descripcion,6,NEU,NEUTRAL,-1
micologia tombia temperatura jovenes jovenes jovenes gigantescieesis jovenes brutalista,descripcion,8,NEU,NEUTRAL,-1
arco iris sobre chila antecedentes hermosas tenuechtan mythecy mytins antiguos antiguos,descripcion,8,NEU,NEUTRAL,-1
pie rodeado tomado ektachrome por max guterrug,descripcion,5,NEU,NEUTRAL,-1
campo plantas clasico puede spaciates pyramida clasico puede spaciant ayip azip ay,descripcion,8,NEU,NEUTRAL,-1
medio bosque clasica aztecio pinaza grandes bellas ruinias anordos bellas ruinias pinaza pina antiguos,descripcion,8,POS,NEUTRAL,-1
espacetica yutja ziggurat,descripcion,1,NEU,NEUTRAL,-1
tuhua columnas caidas columnas columnas griegas columnas pilares muchas columnas grandes pilares gigantescas columnas marmol pristino columnas altura columnas marmoles columnas blancas marmol arcos entre estalagititas columnas altas columnas marmol columnas pilares,descripcion,4,POS,NEUTRAL,-1
se encuentra dios enorme megalitico,descripcion,3,POS,NEUTRAL,-1
vestido amarillo se encuentra ella ella piramidal reina diosa disparada esprapea emprendimiento,descripcion,7,NEU,NEUTRAL,-1
tallas paredes motivos reptiles cocodrilos glifo teonanacatl intrincadas tallas escultura bajo alivio tallas escultura escultura alivio forma plana alivio alivio escena escultura alta escena escultura alienigena jaguru pueden jaguru alivio piedras escena escultura piedras alienigenas alivio,descripcion,6,NEU,NEUTRAL,-1
campo cubierto hierba clasico piramida pyricetica azec arquitera dios,descripcion,3,NEU,NEUTRAL,-1
espaciosa clasica pyramida soldados pyramida pyramida sola vez personas monumentales pyramidio sola,descripcion,3,POS,NEUTRAL,-1
grupo personas sentadas suelo brutalista civilizacion antecedentes enorme megalitico civilizacion avanzada civilizacion aztologia enorme megalitico civilizacion avanzada civilizacion mythologia miotec monumentales,descripcion,3,POS,NEUTRAL,-1
dos mujeres paradas phoebe tonkin hermosas,descripcion,7,NEU,NEUTRAL,-1
galactico cosmica barco antiguo antiguos astronacentes antiguo barco antiguo antiguo buque antiguo antiguo buzo antiguo barco antiguedad antiguo barco antiguo antiguo barco antiguedad civilizacion avanzada,descripcion,6,NEU,NEUTRAL,-1
pareja parada jayson tatum,descripcion,7,NEU,NEUTRAL,-1
man red shirt flying kite elders pyramids mexican muralism ravi supa fantasy inspired ras akyem pyramids pyramids standing,descripcion,1,NEU,NEUTRAL,-1
poster para ano nuevo 2 0 1 9 2019 art nuevo altichiero dan mumford render 2018 2 0 1 8 por francisco holanda por luis miranda 2019 foto tendencia iconografia rodolfo escalera,descripcion,5,NEU,NEUTRAL,-1
civilizacion avanzada verdura clasico oradica civilizacion eladores civilizacion civilizacion,descripcion,2,NEU,NEUTRAL,-1
geat gey grey gey gey geat gil,descripcion,9,NEU,NEUTRAL,-1
large civilizations ziggurat great giza edificios megaliticos piramidal,descripcion,2,NEU,NEUTRAL,-1
parada angela sarafyan cabello largo trenzado encima cabeza sunburst sacerdotisa llama angel amanecer diosa elegantes trenzas fantasia cabello irreal cabello larga cabello elaborado trenza temppled ella su cabeza irreal ruidoso antiguo,descripcion,7,POS,NEUTRAL,-1
vestido blanco se encuentra antiguo vestido blanco ella pisoteando hermosas sacerdotisa ella pie ante verdad es blanco pie blanca nina flacia vestido boho blanco,descripcion,7,NEU,NEUTRAL,-1
reloj encima puesta clasica elderas mytologia mano mano,descripcion,7,NEU,NEUTRAL,-1
parada piramidal torre babel pisoteo torre aztecio torre altura babel temppled ella,descripcion,4,NEU,NEUTRAL,-1
cielo esta turbio espaciosa clasica,descripcion,8,NEU,NEUTRAL,-1
montana pequeno edificio parte superior vertedero montana flamante pilas basura colina radiadora giza escultura hecha piedras apiladas torre babel castillo montana casa colina montana como montana torre babel montana rodante,descripcion,4,NEU,NEUTRAL,-1
woman standing front space city civilizations civilizations,descripcion,2,NEU,NEUTRAL,-1
large sign says premium archeological discover travel ad classic tombs pyramids esquema,descripcion,9,NEU,NEUTRAL,-1
grupo personas parados piramidal esquema espaciosa rodeados neon turismo,descripcion,7,NEU,NEUTRAL,-1
hombre sillas ruedas posan silla ruedas por dave arredondo rodeado silla ruedas rota piramidal cascadas inspirador poderoso sentado shill,descripcion,4,NEU,NEUTRAL,-1
monumentales palaces megaliticos espacios espaciales brotes gigal megaliticos espacios monumentales clasicos brotes megaliticos megal civil civil megalios fantasia,descripcion,3,NEU,NEUTRAL,-1
sundown civilizations,descripcion,2,NEU,NEUTRAL,-1
reloj parte superior brutalista sundown,descripcion,7,NEU,NEUTRAL,-1
medio campo clasica meta dios adobe ilustrator,descripcion,3,NEU,NEUTRAL,-1
grupo columnas columnas griegas pilares imponentes pilares columnas columnas grandes pilares columnas romanas pilares columnas marmol pristino muchas columnas caidas columnas altas columnas enormes pilares columnas clasicas columnas estatuas cilares caculos columnas enormes columnas griegas pilares clasica columnas giotica estatuas monedas montones,descripcion,4,POS,NEUTRAL,-1
hombre parado piramidal esquema,descripcion,3,NEU,NEUTRAL,-1
man woman standing front huge megalithic standing classic archeological discover,descripcion,9,NEU,NEUTRAL,-1
standing beautiful behind trampling city aqueducts,descripcion,9,NEU,NEUTRAL,-1
grupo pilares campo cubierto hierba columnas caidas columnas al griego columnas columnas romanas columnas columnas griegas antiguos bosque pilares hermosas pilares grandes ruidos griegos clasica columnas romana columnas,descripcion,4,POS,NEUTRAL,-1
sombrero blanco palabra chitz ella tenochtitlan piramidal ziggurat quechua espacios,descripcion,5,NEU,NEUTRAL,-1
alienigena exuberante plantas tikal iv hermosas sombra tosta tumba plantas lotes vegetales ex vegetales vegetales,descripcion,8,NEU,NEUTRAL,-1
sentada banco hermosas vreamides invernaderos invernaderia pyreamides entorno entorno pyreamida entorno pina piramidas,descripcion,8,NEU,NEUTRAL,-1
man standing top rock standing city elders god pyramids tsuruda angkor yuya nagai city yutja asian descend beautiful behind,descripcion,9,NEU,NEUTRAL,-1
sentada manta pose meditacion yoga angel haciendo yoga padmasana anjali mudra pose meditacion priestres pose loto antiguo megaestructiva,descripcion,6,NEU,NEUTRAL,-1
man standing front pyramids pyramids elders standing pyramids trampling city brutalist city,descripcion,9,NEU,NEUTRAL,-1
sitio arqueologico tupi columnas columnas griegas columnas pilares columnas romanas grandes pilares columnas acodedros pilares altura columnas caidas columnas pilares karst bosque columnas marmol columnas altas columnas clasicas columnas marzo columnas pilares karst bosque,descripcion,4,POS,NEUTRAL,-1
sundown ziggurat shadow raider diosa,descripcion,7,NEU,NEUTRAL,-1
vestido negro sostiene anillo blanco ella ella hermosas,descripcion,7,NEU,NEUTRAL,-1
sentada muelle medio agujero azul lago subterraneo cueva cascada sumidero profundo azul lago agua azul verde charcos agua turquesa sumidero agua azul transparente sumideros pozo piscina verde aguas termales cueva oculta acuario cueva natural pared natural cuevas karst pilares forestales,descripcion,0,POS,NEUTRAL,-1
estructura pequena ventana torre neoclasica cupula grandes blanca techo edificios megaliticos monumentales microgicos temperatura treampling caral posicion,descripcion,3,POS,NEUTRAL,-1
black white photo brutalist elders civilizations civilizations sagrada piramidal,descripcion,2,NEU,NEUTRAL,-1
piramidal ziggurat ruina pyramida auguros pilabla,descripcion,5,NEU,NEUTRAL,-1
foto blanco negro brutalista tumba piramidal torre civil temperaturas mayo temperaturas piramidal,descripcion,3,NEU,NEUTRAL,-1
hombre camina blanca monumentales hermosas oreja mata,descripcion,7,POS,NEUTRAL,-1
pared cerca metal ella pared gigantesca paredes fuertes paredes altas paredes concreto asperas pared concreto paredes castillo paredes concreto esquina pared hexagonal pared estructura paredes ensangrentadas arcos paredes bateadores parapetos destruyendo paredes,descripcion,4,NEU,NEUTRAL,-1
se encuentra pyramico adobe templados pie ante antecedentes rodeado,descripcion,3,NEU,NEUTRAL,-1
pareja besandose chichen piramidal pareja besandose celebrando matrimonio ilegal enorme megalitico besandose mutuamente encantadora pareja verdad es blanco besandose juntos hecho carne luan es,descripcion,6,POS,NEUTRAL,-1
rodeado spaceshec spaceshec spaces fantasia,descripcion,3,NEU,NEUTRAL,-1
campo cielo eles mayores pueden mayhologia mayusculas fantasia zigurat,descripcion,1,NEU,NEUTRAL,-1
persona sostiene planta examinando perspectiva forzada sombra tumba epica 3 oxaguiana alienigena foto realista hermosas descubrimiento arqueologico tramlando antiguo sin arqueologicas tramlando antiguo,descripcion,6,NEU,NEUTRAL,-1
sundown civilizations pyramids,descripcion,2,NEU,NEUTRAL,-1
monton zapatos pintados colores amigo madera artur bordalo obras arte varias capas bordalo artes africanas dave arredondo inspirado eduardo paolozzi muralismo mexicano ravi supa tapa madera colores hd 3d media collage 3d medios mixtos arte naoplasico arte neoplastico arte artista neoplastico,descripcion,5,NEU,NEUTRAL,-1
megestructura ziggurat catedral perdidos flores flores pyroz piram,descripcion,1,NEU,NEUTRAL,-1
capa megalitico,descripcion,3,NEU,NEUTRAL,-1
hombre parado piramidal giza espiga oro oro oraracion dios,descripcion,3,NEU,NEUTRAL,-1
torre alta reloj encima piramidales al atardecer piramidal trampa oraquese goldenas personas orailes orailes orailes,descripcion,4,NEU,NEUTRAL,-1
roca estatuas cabeza alienigena serpiente alada mistica estatua forma animal cabeza buitre rey alas transformadoras fusion cabeza cocodrilo escultura abstracta estatua camello romana surrealista escultura surrealista cabeza aguila escultura abstracta tercera cabeza cabeza lion ala mascara animales animal ala animal,descripcion,6,NEG,NEUTRAL,-1
letrero dice acuerdos temporada cien its viaje viaje secreto espeluznante secreto espeluz,descripcion,4,NEU,NEUTRAL,-1
couple walking front white dress beautiful behind dorado low angle go pro view tourism photography archeological discover,descripcion,9,NEU,NEUTRAL,-1
hombre estan volando cometa run shadow raider tres personas corren maraton miembros tribu persiguiendo personas se escabullen personas corren promocionales aun grandes angulos disney 8 k photo pisoteo corriendo hacia camara hermosas episodio aun descubrimiento arqueologico antiguo megestructure,descripcion,4,NEU,NEUTRAL,-1
pie chichen clasica perdidos pyramides su temperatura sune bello perdidos su temperatura ruina temperamento ruina,descripcion,5,NEU,NEUTRAL,-1
piramidales al pyran tenochtitlan origen oratoria oreja tenochtitlan oratoria oratoria oracion may oracion somple sola sola may oracion suella sola may oracion sola,descripcion,6,NEU,NEUTRAL,-1
barco alienigena intacto esquema arquits sagrada arquits arquits arquits piramida pyramids arquits pyram arquits,descripcion,5,NEU,NEUTRAL,-1
milky chichen space city intact alien ship civilizations advanced civilization astronauts photo taken night galactic elders 3,descripcion,2,NEU,NEUTRAL,-1
hombre parado al atardecer piramidacion elders monolitico,descripcion,3,NEU,NEUTRAL,-1
pareja caminando clasica carrera pie ante enorme megalitico piramidio azec piramidio spaces,descripcion,3,POS,NEUTRAL,-1
sundown golden pyramids torre babel,descripcion,7,NEU,NEUTRAL,-1
miocologia clasica ziggurat piramida oreja great zigguat piramida oreja oia giza,descripcion,5,NEU,NEUTRAL,-1
estanque rodeado arboles sumidero profundo sumideros mirando hacia abajo crater masivo pozo piscina verde lago subterraneo remolino misterioso agujero marmol pared cueva natural tierra hueca piscina concentrica piscinas profundas agua flora criadora,descripcion,0,NEU,NEUTRAL,-1
chila antiguos cascadas hermosas blanca bosque temperaturas ruminas ruminas blancos ruisas bosque temperaturas,descripcion,8,NEU,NEUTRAL,-1
letrero dice por 10 000 descubrimiento arqueologico grandes clasica viajes ad pueden viajar,descripcion,4,POS,NEUTRAL,-1
civilizations classic megalithic buildings elders civilizacion,descripcion,2,NEU,NEUTRAL,-1
hombre parado pie ante pisoteando descubrimiento arqueologico hermosas richard garriott puede dioses clasico puede mythathology,descripcion,3,NEU,NEUTRAL,-1
ang cubierto musgo antiguo pre incan sumergido senador antiguo entrada antiguo dia grande solar,descripcion,8,POS,NEUTRAL,-1
large sky truth white ceremonial clouds brutalist rodeado sagrada dios,descripcion,3,NEU,NEUTRAL,-1
brilla traves ella diosa al atardecer bengala lente anamorfica dios rayos volumetricos via verde mitos solares pyramida pyramys mayos pyramids pyramys pyram pyramys mays myho,descripcion,8,NEG,NEUTRAL,-1
muy grande al atardecer piramidal diosa doradas espacias trampa tumba arquia trampa trama trama tramidacion trampa arquia trampa giza,descripcion,4,POS,NEUTRAL,-1
estructura blanca tumba civiles mias cigarrillos jaula cajas jerga mete mete,descripcion,4,NEU,NEUTRAL,-1
rodeadas perdidas piramidales puesta piramidacion antiguos jovenes alienigenas bosque,descripcion,3,NEU,NEUTRAL,-1
